textID,text
6870,[Hot Water / Hot Gas Valve Hours] has exceeded [Hot Water / Hot Gas Valve Hours Threshold].
6871,Electric Reheater Hours
6872,Operating hours for electric reheater since last reset of this value.
6873,Electric Reheater Hours Threshold
6874,Threshold value used in the [Electric Reheater Hours Exceeded] event.
6875,Electric Reheater Hours Exceeded
6876,[Electric Reheater Hours] has exceeded [Electric Reheaters Hours Threshold].
6877,Humidifier Hours
6878,Operating hours for humidifier since last reset of this value.
6879,Humidifier Hours Threshold
6880,Threshold value used in the [Humidifier Hours Exceeded] event.
6881,Dehumidifier Hours
6882,Operating hours for dehumidifier since last reset of this value.
6883,Dehumidifier Hours Threshold
6884,Threshold value used in the [Dehumidifier Hours Exceeded] event.
6885,Fan Control Mode
6886,Fan control mode.
6887,Auto
6888,Manual
6889,Economy
6890,Delta
6891,Fan Hours
6892,Operating hours for fan since last reset of this value.
6893,Fan Hours Threshold
6894,Threshold value used in the [Fan Hours Exceeded] event.
6895,Main Fan Overload
6896,Main fan is shut down due to thermal overload.
6897,Condenser
6898,Condenser is not operating within its operational parameters.
6899,Analog Input Reading
6900,Generic analog input reading (unitless).
6901,Free Cooling Valve Open Position
6902,Free cooling valve open position.
6903,Hot Water / Hot Gas Valve Open Position
6904,Hot water / hot gas valve open position.
6905,Fan State
6906,Fan operational state.
6907,Cooling State
6908,Cooling operational state.
6909,Free Cooling State
6910,Free cooling operational state.
6911,Maintenance Tracking State
6912,Maintenance tracking operational state.
6913,Hot Water / Hot Gas State
6914,Hot water / hot gas operational state.
6915,Electric Reheat State
6916,Electric reheater operational state.
6917,Dehumidifier State
6918,Dehumidifier operational state.
6919,Humidifier State
6920,Humidifier operational state.
6921,Ext Free Cooling Lockout - Event Control
6922,Enable/disable the activation of the [Ext Free Cooling Lockout] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6923,Ext Free Cooling Lockout - Event Type
6924,The event type for the [Ext Free Cooling Lockout] event.
6925,Ext Standby Unit On - Event Control
6926,Enable/disable the activation of the [Ext Standby Unit On] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6927,Ext Standby Unit On - Event Type
6928,The event type for the [Ext Standby Unit On] event.
6929,Ext Loss of Air Blower - Event Control
6930,Enable/disable the activation of the [Ext Loss of Air Blower] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6931,Ext Loss of Air Blower - Event Type
6932,The event type for the [Ext Loss of Air Blower] event.
6933,Compressor Pump Down Issue - Event Control
6934,Enable/disable the activation of the [Compressor Pump Down Issue] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6935,Compressor Pump Down Issue - Event Type
6936,The event type for the [Compressor Pump Down Issue] event.
6937,Compressor Short Cycle - Event Control
6938,Enable/disable the activation of the [Compressor Short Cycle] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6939,Compressor Short Cycle - Event Type
6940,The event type for the [Compressor Short Cycle] event.
6941,Dig Scroll Comp Discharge Over Temp - Event Ctrl
6942,Enable/disable the activation of the [Dig Scroll Comp Discharge Over Temp] event.
6943,Dig Scroll Comp Discharge Over Temp - Event Type
6944,The event type for the [Dig Scroll Comp Discharge Over Temp] event.
6945,Ext Air Sensor A Event Control
6946,Enable/disable the activation of events related to measurements by the external air sensor A.
6947,Return Air Sensor Event Control
6948,Enable/disable the activation of events related to measurements by the return air sensor.
6949,Ext Air Sensor A High Humidity - Event Control
6950,Enable/disable the activation of the [Ext Air Sensor A High Humidity] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6951,Ext Air Sensor A High Humidity - Event Type
6952,The event type for the [Ext Air Sensor A High Humidity] event.
6953,Ext Air Sensor A Low Humidity - Event Control
6954,Enable/disable the activation of the [Ext Air Sensor A Low Humidity] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6955,Ext Air Sensor A Low Humidity - Event Type
6956,The event type for the [Ext Air Sensor A Low Humidity] event.
6957,Return Air Under Temp - Event Control
6958,Enable/disable the activation of the [Return Air Under Temperature] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6959,Return Air Under Temp - Event Type
6960,The event type for the [Return Air Under Temperature] event.
6961,Fan Hours Exceeded - Event Control
6962,Enable/disable the activation of the [Fan Hours Exceeded] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6963,Fan Hours Exceeded - Event Type
6964,The event type for the [Fan Hours Exceeded] event.
6965,Main Fan Overload - Event Control
6966,Enable/disable the activation of the [Main Fan Overload] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6967,Main Fan Overload - Event Type
6968,The event type for the [Main Fan Overload] event.
6969,Condenser Issue - Event Control
6970,Enable/disable the activation of the [Condenser Issue] event. If set to 'disabled', the event will not be annunciated. This implies that the event will not be placed in any active event list or in any event history list.
6971,Condenser Issue - Event Type
6972,The event type for the [Condenser Issue] event.
6973,Ext Loss of Air Blower
6974,Loss of air blower is detected, as indicated by an external input signal.
6975,Ext Standby Unit On
6976,Standby unit is on, as indicated by an external input signal.
6977,Digital Output Board Not Detected
6978,Digital output board is required to be connected, but no signal is detected.
6979,Unit Code Missing
6980,Unit code has not been entered and saved.
6981,Unit Communication Lost
6982,Master has lost communication with one or more networked units.
6983,Distribution Panel Type
6984,The identifier of the physical layout of the electrical distribution panel.
6985,1 column 30 pole
6986,2 column 42 pole
6987,2 column 54 pole
6988,2 column 72 pole
6989,2 column 84 pole
6990,Breaker position
6991,The position in the panel of the breaker of a branch. Lowest number if multi-phase.
6992,Overtemperature Power Off
6993,Power turned off because equipment over temperature limit
6994,Too Many Sensors
6995,The number of sensors connected to the PDU exceeds the allowable limit
6996,Module Type
6997,Module Type
6998,Rack PDU Card
6999,Auxiliary Sensor
7000,Sensor Serial Number
7001,The sensor's globally unique serial number assigned at the time of manufacture
7002,Temperature Sensor User Assigned Label
7003,The user assigned temperature sensor label
7004,Temperature Sensor Asset Tag 01
7005,User assigned temperature sensor asset tag 01
7006,Temperature Sensor Asset Tag 02
7007,User assigned temperature sensor asset tag 02
7008,Relative Humidity Sensor User Assigned Label
7009,The user assigned relative humidity sensor label
7010,Relative Humidity Sensor Asset Tag 01
7011,User assigned relative humidity sensor asset tag 01
7012,Relative Humidity Sensor Asset Tag 02
7013,User assigned relative humidity sensor asset tag 02
7014,Transformer Overtemperature Power Off
7015,Output power shutdown due to high transformer temperature
7016,Transformer temperature has exceeded the limit
7017,Transformer Temperature Sensor Fail
7018,Transformer temperature sensor has failed
7019,Battery String Alarm Reset or Acknowledge
7020,Initiates a reset/clear or acknowledgement of all alarms on a battery-string and its associated cells.
7021,Low Ambient Temperature Probe Two
7022,The system has detected a low ambient temperature condition on temperature probe 2.
7023,High Ambient Temperature Probe Two
7024,The system has detected a high ambient temperature condition on temperature probe 2.
7025,Thermal Runaway Detected
7026,The system has detected a thermal runaway condition.
7027,Battery String Equalize
7028,The system has detected a battery string equalize condition.
7029,Battery String Offline
7030,The system has detected the battery string is offline.
7031,Battery String Commissioned Status
7032,Current commissioned status of battery string.
7033,Not Commissioned
7034,Commissioned
7035,Discharge Low Cell Voltage
7036,Internal Resistance Value
7037,The measured internal resistance of a cell.
7038,Intercell Resistance Value
7039,The total resistance of the connection between the terminals of two cells that are electrically connected to each other.
